,FishnetID,ReportingMonth,PerformanceTarget,dl_avg_pred,df_error
2087,1524212,2018-01-01,0.3862,0.3654989004135132,-0.020701099586486804
2090,1524212,2018-04-01,0.5623,0.4651818573474884,-0.09711814265251162
2093,1526655,2017-06-01,0.7858,0.0,-0.7858
2094,1526655,2017-07-01,0.7713,0.0,-0.7713
2095,1526655,2017-08-01,0.7364,0.0,-0.7364
2096,1526655,2017-09-01,0.7634,0.7568768262863159,-0.0065231737136840495
2097,1526655,2017-10-01,0.8059999999999999,0.7855298519134521,-0.02047014808654779
2101,1526655,2018-02-01,0.7998,0.906696617603302,0.10689661760330205
2110,1526666,2017-10-01,0.255,0.28177550435066223,0.026775504350662227
2111,1526666,2017-11-01,0.5818,0.6034266352653503,0.021626635265350358
2112,1526666,2017-12-01,0.8051,0.7022680640220642,-0.10283193597793583
2113,1526666,2018-01-01,0.7756,0.7451382279396057,-0.030461772060394243
2114,1526666,2018-02-01,0.7170000000000001,0.6648677587509155,-0.052132241249084554
2115,1526666,2018-03-01,0.6635,0.6043470501899719,-0.059152949810028055
2116,1526666,2018-04-01,0.5588,0.5530378818511963,-0.005762118148803674
2117,1526666,2018-05-01,0.4953,0.5477554798126221,0.05245547981262205
2118,1526666,2018-06-01,0.4459,0.7153580784797668,0.2694580784797668
2119,1526677,2017-06-01,0.8108,0.0,-0.8108
2171,1529139,2017-06-01,0.7496,0.0,-0.7496
2172,1529139,2017-07-01,0.8056,0.0,-0.8056
2173,1529139,2017-08-01,0.8467,0.0,-0.8467
2174,1529139,2017-09-01,0.8487,0.8051031827926636,-0.043596817207336436
2178,1529139,2018-01-01,0.8278,0.8284468054771423,0.0006468054771423537
2179,1529139,2018-02-01,0.8390000000000001,0.8149420022964478,-0.024057997703552325
2180,1529139,2018-03-01,0.8390000000000001,0.8161470293998718,-0.022852970600128253
2210,1558600,2017-06-01,0.2835,0.0,-0.2835
2215,1558600,2017-11-01,0.4279,0.7518173456192017,0.32391734561920166
2217,1558600,2018-01-01,0.0928,0.7531293034553528,0.6603293034553528
2218,1558600,2018-02-01,0.1753,0.18675076961517334,0.011450769615173328
2236,1575787,2017-06-01,0.4995,0.0,-0.4995
